period,oil_price,oil_prod,gs_imp,gs_exp,gs_imp_cvm,gs_exp_cvm,g_imp,g_exp,g_imp_cvm,g_exp_cvm,ind_prod,cpi_index,epu,oil_price_real,gs_imp_def,gs_exp_def,g_imp_def,g_exp_def,oil_price_y_y,oil_prod_y_y,gs_imp_y_y,gs_exp_y_y,gs_imp_cvm_y_y,gs_exp_cvm_y_y,g_imp_y_y,g_exp_y_y,g_imp_cvm_y_y,g_exp_cvm_y_y,ind_prod_y_y,cpi_index_y_y,epu_y_y,oil_price_real_y_y,gs_imp_def_y_y,gs_exp_def_y_y,g_imp_def_y_y,g_exp_def_y_y,oil_price_m_m,oil_prod_m_m,gs_imp_m_m,gs_exp_m_m,gs_imp_cvm_m_m,gs_exp_cvm_m_m,g_imp_m_m,g_exp_m_m,g_imp_cvm_m_m,g_exp_cvm_m_m,ind_prod_m_m,cpi_index_m_m,epu_m_m,oil_price_real_m_m,gs_imp_def_m_m,gs_exp_def_m_m,g_imp_def_m_m,g_exp_def_m_m,oil_price_y_y_m_m,oil_prod_y_y_m_m,gs_imp_y_y_m_m,gs_exp_y_y_m_m,gs_imp_cvm_y_y_m_m,gs_exp_cvm_y_y_m_m,g_imp_y_y_m_m,g_exp_y_y_m_m,g_imp_cvm_y_y_m_m,g_exp_cvm_y_y_m_m,ind_prod_y_y_m_m,cpi_index_y_y_m_m,epu_y_y_m_m,oil_price_real_y_y_m_m,gs_imp_def_y_y_m_m,gs_exp_def_y_y_m_m,g_imp_def_y_y_m_m,g_exp_def_y_y_m_m
2008-08-01,111.19,87144.8,39682,37047,45075,45652,29919,21714,33381,25357,98.4949990243596,218.69,125.4557,50.84365997530751,88.0354963948974,81.15088057478314,89.62883077199605,85.63315849666758,62.84417106033977,2.9932218970391666,10.87144812941801,11.429602670917676,-3.068685217840093,1.3227982954545454,11.347227391142537,17.056603773584904,-3.4645304953873737,-0.5412826044322416,-2.640725996764369,5.308017162091231,109.07732676493158,54.636062332925974,14.381454928767532,9.974857135303322,15.343332313541186,17.693659076686775,-12.976442044298347,-1.0766881336819079,-1.9834506607385454,-1.415684291758695,-1.6667030258077185,-1.8489852081183349,-3.049254698639015,-3.446129218729156,-2.4090045315012425,-3.75389053366735,-1.2510462540661105,-0.14884757278006785,1.8938149812595344,-12.846716497206303,-0.32211635801650856,0.44146351138437645,-0.6560545510004895,0.31976494078011247,-22.023411039652068,-4.180119176326624,-17.286379552023135,-15.01814615679526,71.32880686924203,-68.4738958297942,-24.23890965714784,-19.277872633092706,121.30325401510267,-114.61347987842838,298.7903569154113,-3.446921326414824,-64.13092100067232,-23.24546101178374,-5.42848065863048,12.317506404878026,-8.704671034010467,5.296697918321721
2008-09-01,96.38,85533.26,39245,37951,44660,46393,29453,22147,33109,25992,96.8731934847,218.877,185.33565,44.03386376823513,87.87505597850426,81.80328928933244,88.95768522154097,85.2069867651585,33.23196018800109,0.09633597945206036,9.226273309212358,14.12118478424297,-4.18981829103469,3.178098033982742,9.166048925129726,19.7782585181179,-4.4059477407247005,4.280842527582748,-4.022166103633968,4.953319875136067,44.03555696066183,26.944016965359847,14.00278275329862,10.606017128418088,14.197532529580108,14.861230130966785,-13.319543124381692,-1.8492669671627087,-1.1012549770676883,2.440143601371231,-0.9206877426511371,1.6231490405677735,-1.5575386877903674,1.9941051855945473,-0.8148347862556544,2.5042394605040026,-1.646586685338717,0.08550916822900537,47.729955673596336,-13.393599537050626,-0.18224514311073786,0.8039453298945783,-0.7488054286487188,-0.4976713915388939,-47.120059621610004,-96.78152897560473,-15.132986890254557,23.549218558348965,36.534639221930746,140.25567956229267,-19.222127052070924,15.956604143832845,27.173010790082998,-890.8701466718996,52.312890794510736,-6.682293521737999,-59.62904641442013,-50.684555557507196,-2.6330588757848563,6.327509101668682,-7.467737519768488,-16.00815825287381
2008-10-01,70.84,87137.51,38174,37314,43629,45489,28415,21006,32188,25199,95.9199565510447,216.995,251.48636,32.64591350031107,87.49684842650531,82.02862230429334,88.27824033801417,83.36045081154015,-9.88423864648263,1.091011309082474,6.00944182171619,10.779918653326604,-5.431884686246884,-0.6421597536203394,5.40861371814371,11.013634922312653,-6.083505966796021,-0.9590064064772237,-5.354848931684986,3.7310578899565026,206.2438656574724,-13.12557378030693,12.098503253452456,11.495900452972185,12.236529699327066,12.088571503964483,-26.49927370823822,1.8755861754830812,-2.72901006497643,-1.6784801454507128,-2.3085535154500674,-1.9485698273446423,-3.5242589888975653,-5.151939314579853,-2.7817209822102753,-3.050938750384734,-0.9840048617844349,-0.8598436564828671,35.69238298190338,-25.861801108035014,-0.4303923881328403,0.275457156941341,-0.7637843563877627,-2.1671180072446985,-129.7431707024357,1032.5065829899963,-34.86598954622543,-23.6613724837359,29.644875002573475,-120.20578807682641,-40.992964773345214,-44.3144354078313,38.07485528176945,-122.40228180079176,33.13346076998058,-24.67561183187244,368.35757259006783,-148.7142425614622,-13.599293321876143,8.390362883440156,-13.812279184198767,-18.656992742645386
2008-11-01,49.1,86878.71,37509,36099,42703,43730,27749,19537,31363,23570,92.6833489545594,213.153,201.98157,23.03509685531051,87.83692012270801,82.54973702263892,88.47686764658992,82.88926601612219,-42.593242137261775,1.0695523103774827,1.1487743710055822,4.031700288184438,-8.65668449197861,-7.02865889956629,-0.3197068754939292,-2.39308553157474,-9.355491329479769,-10.553679177260825,-8.41904937692818,1.0999174706166883,50.37311196590062,-43.217799480971166,10.734730624183564,11.89652537743067,9.968374903800973,9.123453676600501,-30.688876341050253,-0.2970018307844559,-1.7420233666893696,-3.256150506512301,-2.1224414953356714,-3.8668689133636707,-2.3438324828435686,-6.993240026659049,-2.5630669814837828,-6.464542243739831,-3.3742796732428757,-1.7705477084725516,-19.684880722755693,-29.439570269366122,0.38866736610330477,0.6352840066147394,0.22500143615823673,-0.5652378206101608,330.92081910040537,-1.9668905836583932,-80.88384237527218,-62.59990063152949,59.3679724810188,994.5343210845017,-105.91106875355956,-121.72838984091037,53.784534453362156,1000.4805709305211,57.22291112849373,-70.5199569918892,-75.57594655951623,229.26407793168914,-11.272242530328889,3.484937313935305,-18.535931765448403,-24.5282730584963
2008-12-01,35.59,85581.78,36239,35682,41904,43790,26386,19286,30439,23546,89.196857662219,211.398,111.97688,16.835542436541502,86.48100420007636,81.48435715916877,86.68484510003613,81.90775503270194,-57.228698473741126,-1.0514252495370329,-1.299161128663253,5.636805021019599,-9.714950552646888,-4.49916036028177,-2.9926470588235294,0.3120773951940081,-9.434692055935734,-5.536387707614539,-12.172277259901113,-0.022228002553854216,22.08592415176102,-57.219189154013726,9.321354394218991,10.613483001343035,7.113148669566692,6.191235927656747,-27.515274949083494,-1.4928053144435587,-3.3858540616918607,-1.1551566525388515,-1.87106292297965,0.13720557969357422,-4.9118887167105125,-1.2847417720223167,-2.9461467334119824,-0.10182435299109036,-3.761723472087476,-0.8233522399403224,-44.560842853137544,-26.913515743867006,-1.5436742553557667,-1.2905914687262783,-2.0254136411246058,-1.1841231447620053,34.36098217016412,-198.30517304627654,-213.09106134793288,39.81210452421737,12.224842682540658,-35.988352478459376,836.0596497025776,-113.04079570397343,0.8465693961620067,-47.54068591033776,44.58018613429674,-102.02087912481213,-56.155331108564866,32.397275754882855,-13.166387489784526,-10.78501777100179,-28.64284561714843,-32.13933947474517
2009-01-01,36.84,84285.69,36323,34460,40665,41736,26345,18461,29712,22585,85.969167039513,211.933,158.64221,17.382852127795108,89.32251321775483,82.56660916235384,88.66787829833063,81.74009298206775,-56.56684744164111,-2.653820949174362,-3.9836108908273853,0.8664090855871678,-12.363691220206025,-9.18072026982918,-6.128629966150009,-6.4365718919466826,-12.216740036044554,-10.536739948504655,-15.83158358084937,-0.11358601902212988,13.682979106099058,-56.517457352478196,9.562338311664286,11.062771456971408,6.935388446948064,4.583074721620826,3.5122225344197804,-1.5144461823532958,0.23179447556499902,-3.4246959251163047,-2.9567583046964487,-4.690568622973282,-0.15538543166830895,-4.277714404231048,-2.3883833240250993,-4.081372632294233,-3.6186147217528664,0.2530771341261491,41.67407593424644,3.250918070009265,3.28570307891495,1.3281714931751152,2.287635394636796,-0.20469618605375314,-1.1565019819622522,152.40224641199185,206.629470582009,-84.62942957302346,27.264582081042853,104.0540797539881,104.78960083449662,-2162.4921865761153,29.487427502824794,90.31795649016452,30.062627089534317,411.00416579012256,-38.04660827376768,-1.2263924251822538,2.5852886528458843,4.233185803110254,-2.4990370773377384,-25.97480090933275
2009-02-01,38.56,84842.71,35907,34271,40758,41525,25863,18602,29484,22540,84.8470661031654,212.705,153.16464,18.12839378481935,88.09804210216399,82.53100541842264,87.71876271876272,82.52883762200533,-55.886054227205115,-2.0986385868129,-5.9903128681764635,-1.5879852974959796,-12.27292294446836,-10.017768917396204,-8.695191696674433,-8.849470795766367,-13.192992786692184,-12.622111955341914,-16.896376804833785,0.008463140671503515,15.383448882785899,-55.88978733655332,7.161540412790648,9.368275845662971,5.1813802069750645,4.317615410488501,4.668838219326815,0.660871376861249,-1.145279850232635,-0.5484619849100406,0.22869789745481373,-0.5055587502396013,-1.8295691782121846,0.7637722766914036,-0.7673667205169629,-0.19924728802302416,-1.3052364876722078,0.3642660652187341,-3.4527822072070316,4.288948968461431,-1.3708426593481182,-0.0431212378616587,-1.0704164775145921,0.9649421858507208,-1.2035198092634642,-20.920113790426836,50.3739454566129,-283.2835462961238,-0.7341519140280819,9.117461625727081,41.8782296320744,37.487329347453695,7.991106856389439,19.791434703987445,6.725753103261502,-107.45086476695221,12.427628248945236,-1.1105772363578479,-25.106807776766356,-15.31709859413772,-25.290699337033608,-5.7921663349718235
2009-03-01,45.96,84721.96,36317,33824,41695,41160,26328,18217,30322,22113,84.1971424549074,212.495,141.81595,21.628744205746017,87.1015709317664,82.17687074829932,86.8280456434272,82.38140460362683,-52.59900990099009,-2.4901160158926254,-4.318157867003899,-3.1912762242765966,-8.801592335790371,-9.65561140499133,-6.628364719651027,-10.652802982000098,-9.613378245446686,-13.122225277963304,-17.055611641594375,-0.44647876766238287,-34.87809337890314,-52.38642539987545,4.916132401449796,7.155214929499095,3.302494846971394,2.842409700137995,19.1908713692946,-0.14232218654967527,1.141838638705545,-1.3043097662746928,2.2989351783698906,-0.8789885611077665,1.797935274330124,-2.069669927964735,2.8422195088861755,-1.8944099378881987,-0.7659942507237305,-0.09872828565384356,-7.409471272220538,19.30866276668066,-1.1310934347916763,-0.42909288252080957,-1.0154236650501625,-0.17864424439583,-5.881689755464797,18.653875495267783,-27.914318299731683,100.96383948319749,-28.284465113851176,-3.6151513914038764,-23.769768961090136,20.37785340900221,-27.132695356706833,3.962200021603615,0.9424200146568393,-5375.568314322535,-326.72479783081525,-6.268340073619466,-31.353701604902074,-23.622926487464703,-36.2622560968283,-34.16714019425827
2009-04-01,49.58,85184.92,36337,34314,42176,42024,26473,18625,30881,22787,84.2133526437057,212.709,147.29514,23.308839776408146,86.15563353566009,81.6533409480297,85.725850846799,81.7351998946768,-52.65469824293354,-1.4237759803590297,-6.854476942400861,-5.26228602981778,-8.442418321936394,-9.421273844164242,-10.13917175831636,-13.21062441752097,-9.965305110936178,-13.688875421385555,-17.212247384632335,-0.5763244243767021,27.852906497120998,-52.380254016001615,1.73436361078111,4.5915724263897655,-0.19311071981129577,0.5541012310979578,7.876414273281108,0.5464462814599566,0.05507062808051326,1.4486754966887416,1.1536155414318263,2.099125364431487,0.5507444545730781,2.2396662458143495,1.843545940241409,3.0479808257586036,0.01925265908756083,0.10070825195886898,3.8635922123005324,7.7678831220158635,-1.086016458701238,-0.6370768264870476,-1.269399522309336,-0.7844060344190686,0.10587336538896153,-42.82290578944562,58.73613595226791,64.89597452538422,-4.080784477979616,-2.4269572479475556,52.96641309215965,24.01078326373621,3.660803273356898,4.318247335486993,0.9183824440277724,29.082157118948494,-179.8578815491345,-0.011780501965398225,-64.72097435232548,-35.829007631064954,-105.8474192620888,-80.50593371282623
2009-05-01,56.77,85136.43,34465,33526,39876,40786,24711,17832,28728,21595,84.8676030514983,213.022,148.23981,26.6498295950653,86.43043434647407,82.19977443240327,86.01712614870509,82.57467006251447,-51.29129129129129,-2.313412687603359,-11.321240190402676,-8.40641477474524,-11.502696464635257,-11.323216071661522,-16.088831539271283,-17.7111213659437,-14.443981178152363,-16.967856044294063,-15.61400646306501,-1.015761495855176,23.263566763596337,-50.791449785544295,0.20504158543098344,3.2892502047361187,-1.922541959957226,-0.8951537154648656,14.501815248083915,-0.056923220682727926,-5.151773674216364,-2.296438771346972,-5.453338391502276,-2.9459356558157244,-6.6558380236467345,-4.257718120805369,-6.971924484310741,-5.231052793259314,0.7768962845602878,0.14714939189220397,0.6413449893866165,14.333574089083188,0.31895860959602224,0.6692114223732389,0.33977534084394473,1.0270607631955486,-2.5893357993466966,62.48431772391554,65.1656324112935,59.74834372574639,36.24883328450068,20.187739566400435,58.679938783706746,34.0672537965262,44.942688832489154,23.953615779028084,-9.285486583200559,76.24821244626712,-16.477058629407438,-3.033212152755039,-88.17770482749933,-28.363316544211177,895.564597261042,-261.5505732934591
2009-06-01,66.37,85410.5,34994,33350,40894,40622,25277,17866,29780,21727,85.466333585587,214.79,157.72884,30.899948787187487,85.57245561696092,82.09837034119442,84.87911349899261,82.22948405210107,-47.417208049437484,-1.93773168524779,-14.285014451574977,-10.052053833913208,-12.466287084207373,-11.685544709437572,-19.402461577705505,-19.041145550117818,-15.438566601357298,-16.251011833635275,-14.726456277973012,-1.229174618210915,17.60082706653677,-46.76283027168316,-2.0777450273556015,1.8496302447317703,-4.6875919873087515,-3.331543195411541,16.910339968293115,0.3219185958349522,1.5348904685913245,-0.5249656982640339,2.5529140335038623,-0.402098759378218,2.290477924810813,0.19066846119336026,3.6619326093010303,0.6112526047696226,0.7054877392087691,0.8299612246622419,6.401134755906653,15.948016391478822,-0.9926812655756958,-0.12336297989751577,-1.3230070576237347,-0.4180289308477665,-7.553101402443306,-16.239255726775056,26.178883331923057,19.57599170709298,8.377084647366386,3.1998739181781226,20.59584022833462,7.509542488549538,6.885812235128928,-4.2247188377098945,-5.6843205950471525,21.010160675175534,-24.341665895879842,-7.931688366587479,-1113.328600141441,-43.767420244634216,143.82261011421795,272.17554235156416
2009-07-01,63.46,86315.84,35738,34211,42078,41522,26003,19012,30948,23010,86.1258092767502,214.726,113.38624,29.553943164777436,84.93274395170873,82.39246664418862,84.0215845935117,82.62494567579314,-50.332628942631295,-2.0176905641735,-11.72533036927257,-8.96245243354001,-8.204803769715745,-10.72841417268662,-15.738820479585225,-15.460891991640358,-9.521999707645081,-12.662263721248006,-13.652128119748191,-1.9587610037622785,-7.908874925725258,-49.34032702373878,-3.835196986479523,1.9781901741531378,-6.87108551454738,-3.204374637625233,-4.384511074280554,1.0599867697765457,2.126078756358233,2.5817091454272862,2.8952902626302146,2.2155482250997,2.8721762867428886,6.4144184484495685,3.9220953660174613,5.905095043034013,0.7716204305205185,-0.029796545463007102,-28.113184627491073,-4.356012470053559,-0.7475672640687884,0.35822428846266974,-1.0102943705827963,0.4809243646007856,6.1484448644765735,4.126416445292586,-17.91866638272944,-10.839589783106266,-34.18406206841,-8.190722474220197,-18.88235203274416,-18.80272144894826,-38.32329157547603,-22.08322871908513,-7.295225259533344,59.35579654364237,-144.93467776160276,5.511849340770985,84.584582611692,6.950574569568148,46.580281158220416,-3.8171066778138836
2009-08-01,68.09,85948.4,35369,33233,41396,39868,25608,18166,30286,21702,86.5999592968015,215.445,95.3943,31.604353779386855,85.44062228234613,83.35758001404635,84.55391930264808,83.70657082296562,-38.762478640165476,-1.372887424149242,-10.868907817146313,-10.295030636758712,-8.161952301719356,-12.669762551476389,-14.408904040910459,-16.33968868011421,-9.27174140978401,-14.414165713609654,-12.076795619457025,-1.483835566326766,-23.961764989554077,-37.84012835673971,-2.9475316421361915,2.7192550760181335,-5.662141774735268,-2.2498150337137606,7.295934446895687,-0.4256924337410172,-1.0325144104314736,-2.858729648358715,-1.6207994676553068,-3.9834304705939023,-1.5190554935968925,-4.449821165579634,-2.13907199172806,-5.684485006518905,0.5505318603482718,0.3348453377793067,-15.867833698339409,6.937858015011377,0.597977066331646,1.171361180416614,0.6335689950525956,1.309078194636999,-22.98737527827799,-31.957484040095448,-7.304037712835787,14.868454958062827,-0.5222729171726862,18.095389938731408,-8.44991173512524,5.683997333071178,-2.6282115684181604,13.83561447564747,-11.539098420944374,-24.246216691229932,202.97311835863607,-23.307909291857865,-23.145234716043987,37.46176234963078,-17.594654254448592,-29.789263486959133
2009-09-01,67.65,86361.27,36858,34483,42632,41093,27090,19258,31558,22848,88.1116593745761,215.861,111.03582,31.339612065171572,86.4561831488084,83.91453532231768,85.8419418214082,84.2874649859944,-29.80908902261879,0.9680561690271239,-6.082303478150083,-9.138099127822718,-4.540976265114196,-11.424137262086953,-8.022951821546192,-13.044656161105342,-4.68452686580688,-12.096029547553092,-9.04433290052286,-1.37794286288647,-40.08933521424507,-28.828384830996495,-1.6146479952660715,2.5808815896362156,-3.502500534240856,-1.079162418568352,-0.6462035541195443,0.48036961711912024,4.209901326019961,3.7613215779496287,2.985795729055947,3.0726397110464534,5.787253983130271,6.0112297698998125,4.199960377732285,5.280619297760575,1.7456129195091195,0.1930887233400621,16.396702947660394,-0.8376748218403831,1.1886159526159223,0.6681519643174334,1.5233149798175907,0.6939648313360536,-23.098083331206876,-170.51242163041985,-44.03942345932029,-11.237766547339215,-44.36409210382647,-9.831480932089644,-44.31948607078624,-20.16582190466702,-49.47522090226189,-16.082347130696643,-25.109828918927292,-7.13641766266819,67.30543527040544,-23.815309083480248,-45.22033378084881,-5.088654153936208,-38.14177260857064,-52.0332826300399
2009-10-01,72.06,86842.57,37183,35658,42671,42318,27412,20122,31519,23525,88.4462355309332,216.509,142.22838,33.282681089469726,87.13880621499379,84.26201616333475,86.96976426917098,85.53453772582358,1.7221908526256335,-0.3384765068453159,-2.5960077539686695,-4.438012542209358,-2.195787205757638,-6.970916045637407,-3.529825796234383,-4.208321431971818,-2.078414315894122,-6.6431207587602685,-7.791622607892135,-0.22396829420033565,-43.444892995389495,1.9505277104670118,-0.40920583763912544,2.722700682155086,-1.4822181138104749,2.6080556104459816,6.518847006651879,0.5573100071363042,0.8817624396331868,3.4074761476669666,0.09148057796960031,2.981043000024335,1.1886304909560723,4.4864471907778585,-0.12358197604410927,2.9630602240896358,0.3797183695460248,0.3001931798703778,28.09233993138429,6.200041724375813,0.7895595680073623,0.4140889771746835,1.3138361316536677,1.4795470952132654,-105.77740182304416,-134.96455243764188,-57.318674359237356,-51.43396367088023,-51.64504111975536,-38.9808097914611,-56.00340280300834,-67.7391156961302,-55.6323535880474,-45.08015433788266,-13.850776020841792,-83.74618424082011,8.370200611239085,-106.76599719998808,-74.65665341059716,5.494986406519339,-57.68114524694181,-341.674058100161
2009-11-01,74.4,86983.43,36619,35688,42024,42632,26815,19917,30803,23463,89.1827781589138,217.234,132.3121,34.248782418958356,87.13830192271084,83.71176580972039,87.05320910300944,84.88684311469122,51.52749490835031,0.12053585970600462,-2.3727638700045324,-1.1385356935095154,-1.5900522211554222,-2.510862108392408,-3.365887058993117,1.9450273839381687,-1.7855434747951409,-0.4539669070852779,-3.776914445939856,1.9145871744709282,-34.49298369153186,48.680870039678794,-0.7953582605369158,1.4076710950184932,-1.6090743054637937,2.40993459657429,3.247293921731895,0.16220155621832244,-1.516822203695237,0.08413259296651522,-1.5162522556302875,0.74200103974668,-2.177878301473807,-1.018785409005069,-2.271645674037882,-0.2635494155154091,0.8327574639657932,0.3348590589767736,-6.9720825056152655,2.90271485909317,-5.787229649558746e-4,-0.6530230092616651,0.09594694724041657,-0.7572316731383015,2891.973556809459,-135.6112927391707,-8.599507594800171,-74.3458207321171,-27.586233448027226,-63.98088727572934,-4.6443860605289915,-146.21860319796966,-14.091071200738423,-93.16636075768105,-51.52595760844194,-954.8474154821058,-20.605205092362954,2395.779464113494,94.36630355169429,-48.298720302068375,8.558537402244932,-7.596502661912656
2009-12-01,72.67,86511.14,37816,36236,43327,42986,27927,20450,32005,23649,89.1757549236169,217.347,171.25401,33.435014055864585,87.28044868096106,84.29721304610803,87.2582408998594,86.47300097255697,104.18656926102837,1.085932075729204,4.351665332928613,1.5526035536124658,3.3958571974035894,-1.8360356245718201,5.840218297582052,6.0354661412423525,5.144715660829856,0.43744160366941304,-0.023658612147537953,2.8141231232083617,52.93693662477469,98.59778312395787,0.9244162787878407,3.452019485709047,0.6614717937853649,5.573643103796877,-2.325268817204306,-0.5429654820464008,3.2687948878997246,1.5355301501905403,3.1006091757091183,0.8303621692625258,4.146932686928958,2.676105839232816,3.9022173164951464,0.7927375015982612,-0.007875102617216082,0.05201763996427794,29.431858461924502,-2.376050491778392,0.1631277579591812,0.6993607538017748,0.23552468537644933,1.8685555966814409,102.19606919828033,800.9203388749771,-283.4006909806959,-236.36845664685256,-313.568910015796,-26.87628609970337,-273.5120102137091,210.30237368803114,-388.13163798322637,-196.35979998586976,-99.37359946892705,46.98328499907604,-253.4716077280693,102.53907344628969,-216.22640068688077,145.22912333180332,-141.10884075019175,131.27777458026384
2010-01-01,75.07,86276.74,37988,35313,43158,41467,27986,19628,32000,22871,90.2533567723156,217.488,209.14732,34.51684690649599,88.02076092497335,85.15928328550415,87.45625,85.82047133925059,103.77307274701408,2.362263392516574,4.583872477493599,2.4753337202553687,6.130579122095168,-0.6445275062296338,6.228885936610363,6.321434375169275,7.700592353257943,1.2663272083241088,4.98340263182207,2.621111388976708,31.83585881714583,98.56837446890376,-1.4573619190584244,3.140100034933287,-1.366479407857275,4.991893461728746,3.302600798128515,-0.2709477646462573,0.45483393272688805,-2.5471906391433934,-0.390057008331987,-3.5337086493276884,0.21126508396891894,-4.019559902200489,-0.01562255897516013,-3.2897796947016786,1.2084022721441565,0.06487322116246884,22.126962165732653,3.235628520519947,0.8481994022720639,1.0226556824892798,0.22692309413828016,-0.7546050512500113,-0.39688082345653625,117.53325510072192,5.336052448884281,59.4311512746427,80.53112265093176,-64.8956971420452,6.655019028813118,4.738130033947278,49.67964919592499,189.48485871067444,-21163.799519367287,-6.858681222575728,-39.8607837041962,-0.029826892778247974,-257.65212626603886,-9.035854289556303,-306.58165936863395,-10.43751153840173
2010-02-01,73.73,86716.53,37621,37067,42672,43613,27509,21409,31206,24636,90.5405506447984,217.281,163.18251,33.933017613136904,88.16319835020623,84.99071377800198,88.15291931038904,86.90128267575905,91.20850622406638,2.2085810318882935,4.7734425042470825,8.158501356832307,4.69601059914618,5.028296207104154,6.364304218381471,15.08977529297925,5.84045584045584,9.29902395740905,6.710290412057736,2.1513363578665254,6.540589263945005,87.18160039943685,0.07395879237212047,2.9803445954752417,0.49494153607510327,5.298081470358505,-1.7850006660450106,0.5097434140418305,-0.9660945561756343,4.967009316682241,-1.1260948144028917,5.175199556273664,-1.7044236403916244,9.07377216221724,-2.48125,7.717196449652398,0.31820852182519244,-0.09517766497461637,-21.977240731557064,-1.6914328673781973,0.16182253338424857,-0.19794613223437474,0.7965917934842172,1.2593863907318628,-12.107732950703463,-6.505725022668157,4.135586835895968,229.59197744014216,-23.400212188415797,-880.1523066903308,2.174036948970047,138.70809056014565,-24.15575877114339,634.3302660072846,34.65278460962461,-17.92274197448681,-79.45527619810136,-11.552157708615958,-105.07484046378157,-5.087590767197939,-136.22019718915504,6.133704795128433
2010-03-01,76.77,86980.52,39739,37219,44515,43149,29547,21394,32937,23968,91.5667472071602,217.353,208.94073,35.320423458613405,89.27103223632483,86.25692368305175,89.70762364514073,89.26068090787716,67.03655352480416,2.6658495624983147,9.422584464575818,10.03725165562914,6.76340088739657,4.832361516034985,12.226526891522333,17.439754075863203,8.624101312578327,8.388730610952832,8.752796754592564,2.2861714393279864,47.3323205182492,63.30316324712915,2.4907258059190878,4.964965077885822,3.31641462199778,8.350520772678676,4.123152041231509,0.3044286942754804,5.629834400999441,0.4100682547818814,4.31899137607799,-1.0639029647123563,7.408484495983132,-0.0700639917791583,5.54701019034801,-2.7114791362234127,1.133411002090873,0.03313681361923165,28.041130143175263,4.088660375844019,1.2565717973592627,1.4898214743285385,1.763644751545358,2.715032689357829,-26.501862271354888,20.704177207347726,97.39599788186926,23.028130003600232,44.02439569932571,-3.896641784792746,92.11097508836096,15.573318603208872,47.661441986097216,-9.789127876490051,30.438419458934955,6.267503496997398,623.6705839207576,-27.389308114217574,3267.7210322568662,66.59030252487011,570.0618922180217,57.61404990462749
2010-04-01,80.03,87131.62,39554,37769,44107,43789,29312,21673,32534,24527,92.1169837880547,217.403,214.02367,36.8118195241096,89.67737547328089,86.25225513256754,90.0965144156882,88.36384392710075,61.41589350544575,2.285263635864185,8.853234994633569,10.0687765926444,4.578433232169955,4.19998096325909,10.72413402334454,16.36510067114094,5.352805932450374,7.635932768683899,9.385246990210796,2.206770752530447,45.302601294245015,57.93072446861293,4.087651373561245,5.632242515912411,5.0984195848928096,8.109901292179572,4.24645043636838,0.17371705756644276,-0.4655376330556884,1.4777398640479324,-0.9165449848365719,1.4832325198729983,-0.7953430128270214,1.3041039543797326,-1.2235479855481677,2.3322763684913217,0.6009131018377651,0.023004053314186115,2.4327185991931817,4.222475042644196,0.4551792745942042,-0.00541237767922967,0.4335091653813325,-1.0047391210268803,-8.384470447572626,-14.276346722185696,-6.042391788396456,0.31407937249018836,-32.30575403711835,-13.086366793492122,-12.287977456783144,-6.162090360033194,-37.932014728963594,-8.973918429160602,7.225693151007836,-3.473085413965237,-4.2882309630722935,-8.486840945914127,64.11486819814297,13.43972067394136,53.732876193314006,-2.881490712368091
2010-05-01,71.15,87419.73,39950,38055,44435,44016,29677,21744,32888,24754,93.2301638296187,217.29,238.26552,32.744258824612274,89.90660515359514,86.4571973827699,90.23656044757966,87.84034903449948,25.33028007750573,2.681930637683543,15.914696068475266,13.50891845135119,11.43294212057378,7.919384102388075,20.09631338270406,21.93808882907133,14.480646059593427,14.628386200509377,9.853654960710898,2.0035489292185784,60.72977967254545,22.86854858792594,4.0219291195345885,5.179360867793755,4.905342096154295,6.3768695266945,-11.095839060352363,0.3306606717515416,1.0011629670829751,0.7572347692552093,0.7436461332668284,0.5183950307154764,1.2452237991266375,0.3275965487011489,1.0880924571217803,0.9255106617197374,1.2084416964033935,-0.05197720362644469,11.326714470413481,-11.049605132485537,0.2556159556459656,0.23760799052427498,0.1554400109701386,-0.5924311000245093,-58.756148235049785,17.35760354272456,79.7613649487677,34.16643349917939,149.71298129327792,88.55761899079685,87.39334419877584,34.05410250703855,170.52439864870212,91.57300939713055,4.990896574045111,-9.209013808019675,34.05362592337543,-60.524317971690145,-1.6078243475396505,-8.040876202314777,-3.7870066502691255,-21.369332412914144
