period,oil_price,oil_prod,gs_imp,gs_exp,gs_imp_cvm,gs_exp_cvm,g_imp,g_exp,g_imp_cvm,g_exp_cvm,eer,exp_excl_pm,imp_excl_pm,exp_sitc_0,imp_sitc_0,exp_sitc_1,imp_sitc_1,exp_sitc_2,imp_sitc_2,exp_sitc_3,imp_sitc_3,exp_sitc_4,imp_sitc_4,exp_sitc_5,imp_sitc_5,exp_sitc_6,imp_sitc_6,exp_sitc_7,imp_sitc_7,exp_sitc_8,imp_sitc_8,ind_prod,cpi_index,epu,real_eer,oil_price_real,gs_imp_def,gs_exp_def,g_imp_def,g_exp_def,oil_price_y_y,oil_prod_y_y,gs_imp_y_y,gs_exp_y_y,gs_imp_cvm_y_y,gs_exp_cvm_y_y,g_imp_y_y,g_exp_y_y,g_imp_cvm_y_y,g_exp_cvm_y_y,eer_y_y,exp_excl_pm_y_y,imp_excl_pm_y_y,exp_sitc_0_y_y,imp_sitc_0_y_y,exp_sitc_1_y_y,imp_sitc_1_y_y,exp_sitc_2_y_y,imp_sitc_2_y_y,exp_sitc_3_y_y,imp_sitc_3_y_y,exp_sitc_4_y_y,imp_sitc_4_y_y,exp_sitc_5_y_y,imp_sitc_5_y_y,exp_sitc_6_y_y,imp_sitc_6_y_y,exp_sitc_7_y_y,imp_sitc_7_y_y,exp_sitc_8_y_y,imp_sitc_8_y_y,ind_prod_y_y,cpi_index_y_y,epu_y_y,real_eer_y_y,oil_price_real_y_y,gs_imp_def_y_y,gs_exp_def_y_y,g_imp_def_y_y,g_exp_def_y_y,oil_price_m_m,oil_prod_m_m,gs_imp_m_m,gs_exp_m_m,gs_imp_cvm_m_m,gs_exp_cvm_m_m,g_imp_m_m,g_exp_m_m,g_imp_cvm_m_m,g_exp_cvm_m_m,eer_m_m,exp_excl_pm_m_m,imp_excl_pm_m_m,exp_sitc_0_m_m,imp_sitc_0_m_m,exp_sitc_1_m_m,imp_sitc_1_m_m,exp_sitc_2_m_m,imp_sitc_2_m_m,exp_sitc_3_m_m,imp_sitc_3_m_m,exp_sitc_4_m_m,imp_sitc_4_m_m,exp_sitc_5_m_m,imp_sitc_5_m_m,exp_sitc_6_m_m,imp_sitc_6_m_m,exp_sitc_7_m_m,imp_sitc_7_m_m,exp_sitc_8_m_m,imp_sitc_8_m_m,ind_prod_m_m,cpi_index_m_m,epu_m_m,real_eer_m_m,oil_price_real_m_m,gs_imp_def_m_m,gs_exp_def_m_m,g_imp_def_m_m,g_exp_def_m_m
2008-08-01,111.19,87144.8,39682,37047,45075,45652,29919,21714,33381,25357,91.6756,24921,33401,874,2722,478,696,672,1063,2794,3932,37,135,4300,3695,2979,4405,9398,11717,3120,4746,98.4949990243596,218.69,125.45571,111.03,50.84365997530751,88.0354963948974,81.15088057478314,89.62883077199605,85.63315849666758,62.84417106033977,2.9932218970391666,10.87144812941801,11.429602670917676,-3.068685217840093,1.3227982954545454,11.347227391142537,17.056603773584904,-3.4645304953873737,-0.5412826044322416,-12.302196950709702,-2.4580218403851424,-2.9238236405382625,6.067961165048544,-5.975820379965457,-3.8229376257545273,-0.995732574679943,23.076923076923077,-6.590509666080843,9.397024275646046,2.2626788036410925,-13.953488372093023,33.663366336633665,1.1288805268109126,-6.1468122936245875,-8.535462081670248,0.31883397859257573,-7.862745098039216,-4.037674037674037,1.364522417153996,-2.706027060270603,-2.640725996764369,5.308017162091231,109.07734343036223,-13.156042236996477,54.636062332925974,14.381454928767532,9.974857135303322,15.343332313541186,17.693659076686775,-12.976442044298347,-1.0766881336819079,-1.9834506607385454,-1.415684291758695,-1.6667030258077185,-1.8489852081183349,-3.049254698639015,-3.446129218729156,-2.4090045315012425,-3.75389053366735,-1.6903677029636965,-5.451855224220351,-2.404745208041141,-2.6726057906458798,-2.5071633237822346,-4.970178926441352,-2.247191011235955,-19.03614457831325,-9.454855195911414,9.354207436399218,-5.389797882579403,-9.75609756097561,0,-6.643508467216675,-4.718927282104177,-1.1284434118818454,0.8701625830089306,-9.903173233630525,-1.8758897914747508,-2.316844082654978,-1.6576875259013677,-1.2510462540661105,-0.14884757278006785,1.8938231031555512,-0.8926180487369454,-12.846716497206303,-0.32211635801650856,0.44146351138437645,-0.6560545510004895,0.31976494078011247
2008-09-01,96.38,85533.26,39245,37951,44660,46393,29453,22147,33109,25992,90.0276,25394,33132,901,2655,493,714,852,1060,3166,3540,31,135,4091,3882,3110,4356,9447,11537,2993,4956,96.8731934847,218.877,185.33564,109.33,44.03386376823513,87.87505597850426,81.80328928933244,88.95768522154097,85.2069867651585,33.23196018800109,0.09633597945206036,9.226273309212358,14.12118478424297,-4.18981829103469,3.178098033982742,9.166048925129726,19.7782585181179,-4.4059477407247005,4.280842527582748,-12.852030360788458,1.6736066623959,-4.034757422157856,12.76595744680851,-5.2462526766595285,12.300683371298406,1.7094017094017095,72.12121212121212,-1.1194029850746268,13.721264367816092,-12.332838038632987,-58.666666666666664,43.61702127659575,-1.870952266730631,0.778816199376947,-2.047244094488189,-5.999136814846785,-1.37801440651425,-3.8342919063099106,-7.251317012705299,-1.3338642245669918,-4.022166103633968,4.953319875136067,44.035549189056276,-13.257695969533486,26.944016965359847,14.00278275329862,10.606017128418088,14.197532529580108,14.861230130966785,-13.319543124381692,-1.8492669671627087,-1.1012549770676883,2.440143601371231,-0.9206877426511371,1.6231490405677735,-1.5575386877903674,1.9941051855945473,-0.8148347862556544,2.5042394605040026,-1.7976429933373723,1.8979976726455599,-0.8053651088290769,3.0892448512585813,-2.461425422483468,3.1380753138075312,2.586206896551724,26.785714285714285,-0.28222013170272814,13.314244810307802,-9.969481180061038,-16.216216216216218,0,-4.8604651162790695,5.060893098782138,4.397448808324941,-1.112372304199773,0.521387529261545,-1.5362294102585987,-4.07051282051282,4.424778761061947,-1.646586685338717,0.08550916822900537,47.72993592718898,-1.5311177159326335,-13.393599537050626,-0.18224514311073786,0.8039453298945783,-0.7488054286487188,-0.4976713915388939
2008-10-01,70.84,87137.51,38174,37314,43629,45489,28415,21006,32188,25199,89.6325,25024,32184,904,2722,487,653,783,976,3299,4084,48,134,4251,3619,2942,4178,9062,10982,3064,4652,95.9199565510447,216.995,251.48634,108.94,32.64591350031107,87.49684842650531,82.02862230429334,88.27824033801417,83.36045081154015,-9.88423864648263,1.091011309082474,6.00944182171619,10.779918653326604,-5.431884686246884,-0.6421597536203394,5.40861371814371,11.013634922312653,-6.083505966796021,-0.9590064064772237,-12.818604922601073,-0.8479277280291624,-6.125306265313266,10.109622411693058,-4.356992269852424,5.869565217391305,-8.92608089260809,44.464944649446494,-7.750472589792061,11.415062478892265,3.7074657186389035,-4,27.61904761904762,7.240161453077699,-6.846846846846846,-8.690254500310367,-4.3498168498168495,-8.612343686970553,-8.71914221594215,0.42608980662078005,-6.754860693525757,-5.354848931684986,3.7310578899565026,206.24384130276266,-13.021956087824352,-13.12557378030693,12.098503253452456,11.495900452972185,12.236529699327066,12.088571503964483,-26.49927370823822,1.8755861754830812,-2.72901006497643,-1.6784801454507128,-2.3085535154500674,-1.9485698273446423,-3.5242589888975653,-5.151939314579853,-2.7817209822102753,-3.050938750384734,-0.4388654146062025,-1.4570370953768608,-2.8612821441506697,0.3329633740288568,2.5235404896421847,-1.2170385395537524,-8.543417366946779,-8.098591549295776,-7.9245283018867925,4.200884396715098,15.36723163841808,54.83870967741935,-0.7407407407407408,3.911024199462234,-6.774858320453375,-5.40192926045016,-4.0863177226813585,-4.07536784164285,-4.810609343850221,2.3722018042098227,-6.133979015334948,-0.9840048617844349,-0.8598436564828671,35.6923795121111,-0.35671819262782456,-25.861801108035014,-0.4303923881328403,0.275457156941341,-0.7637843563877627,-2.1671180072446985
2008-11-01,49.1,86878.71,37509,36099,42703,43730,27749,19537,31363,23570,83.8163,23611,31154,837,2827,420,654,525,937,3717,4009,39,128,3695,3543,2734,3834,8502,10323,2851,4664,92.6833489545594,213.153,201.98157,102.5,23.03509685531051,87.83692012270801,82.54973702263892,88.47686764658992,82.88926601612219,-42.593242137261775,1.0695523103774827,1.1487743710055822,4.031700288184438,-8.65668449197861,-7.02865889956629,-0.3197068754939292,-2.39308553157474,-9.355491329479769,-10.553679177260825,-17.744821041454248,-8.50931917696749,-9.990754651565931,0.6009615384615385,2.8748180494905387,-12.31732776617954,-15.83011583011583,-20.454545454545457,-12.593283582089551,34.77157360406091,3.591731266149871,-35,6.666666666666667,-10.51101961734076,-5.946376426864879,-14.589190877850672,-13.434183788665614,-17.432261823832185,-17.692553021846596,-8.884627676573984,-5.1454138702460845,-8.41904937692818,1.0999174706166883,50.37312316101832,-17.131538523728675,-43.217799480971166,10.734730624183564,11.89652537743067,9.968374903800973,9.123453676600501,-30.688876341050253,-0.2970018307844559,-1.7420233666893696,-3.256150506512301,-2.1224414953356714,-3.8668689133636707,-2.3438324828435686,-6.993240026659049,-2.5630669814837828,-6.464542243739831,-6.488940953337233,-5.646579283887468,-3.200347999005717,-7.411504424778761,3.8574577516531963,-13.75770020533881,0.1531393568147014,-32.95019157088122,-3.995901639344263,12.670506214004243,-1.8364348677766893,-18.75,-4.477611940298507,-13.079275464596565,-2.1000276319425257,-7.070020394289599,-8.233604595500239,-6.179651291105716,-6.000728464760517,-6.9516971279373365,0.2579535683576956,-3.3742796732428757,-1.7705477084725516,-19.684874335520572,-5.911510923444096,-29.439570269366122,0.38866736610330477,0.6352840066147394,0.22500143615823673,-0.5652378206101608
2008-12-01,35.59,85581.78,36239,35682,41904,43790,26386,19286,30439,23546,78.4573,23586,30186,903,2613,443,603,586,798,3867,4494,24,129,3825,3654,2192,3350,8512,9456,2915,4625,89.196857662219,211.398,111.97688,96.65,16.835542436541502,86.48100420007636,81.48435715916877,86.68484510003613,81.90775503270194,-57.228698473741126,-1.0514252495370329,-1.299161128663253,5.636805021019599,-9.714950552646888,-4.49916036028177,-2.9926470588235294,0.3120773951940081,-9.434692055935734,-5.536387707614539,-21.49803238042446,-4.362987592247182,-10.219499137469514,11.757425742574256,-3.47247875877355,0.6818181818181818,-14.589235127478753,-1.0135135135135136,-22.37354085603113,37.03047484053862,22.78688524590164,-48.93617021276596,8.403361344537815,-0.33871808233454925,-6.018518518518518,-29.404186795491142,-23.165137614678898,-12.822613682916836,-20.943064961123653,-3.380841895923102,-4.580152671755725,-12.172277259901113,-0.022228002553854216,22.08592415176102,-20.60949564645966,-57.219189154013726,9.321354394218991,10.613483001343035,7.113148669566692,6.191235927656747,-27.515274949083494,-1.4928053144435587,-3.3858540616918607,-1.1551566525388515,-1.87106292297965,0.13720557969357422,-4.9118887167105125,-1.2847417720223167,-2.9461467334119824,-0.10182435299109036,-6.393744414869178,-0.10588285121341748,-3.1071451499004943,7.885304659498208,-7.5698620445702165,5.476190476190476,-7.79816513761468,11.619047619047619,-14.834578441835648,4.035512510088781,12.097779995011225,-38.46153846153847,0.78125,3.5182679296346415,3.132938187976291,-19.824433065106074,-12.623891497130934,0.11761938367442955,-8.398721301947107,2.244826376709926,-0.8361921097770154,-3.761723472087476,-0.8233522399403224,-44.560842853137544,-5.707317073170726,-26.913515743867006,-1.5436742553557667,-1.2905914687262783,-2.0254136411246058,-1.1841231447620053
2009-01-01,36.84,84285.69,36323,34460,40665,41736,26345,18461,29712,22585,77.2854,22622,29502,880,2636,474,628,497,722,3920,4005,70,122,4011,3784,1991,3370,7755,9292,2595,4650,85.969167039513,211.933,158.64222,94.23,17.382852127795108,89.32251321775483,82.56660916235384,88.66787829833063,81.74009298206775,-56.56684744164111,-2.653820949174362,-3.9836108908273853,0.8664090855871678,-12.363691220206025,-9.18072026982918,-6.128629966150009,-6.4365718919466826,-12.216740036044554,-10.536739948504655,-20.037950350016462,-10.602647698083382,-12.319077480904687,1.8518518518518516,-4.284676833696442,-9.369024856596559,-13.019390581717452,-16.470588235294116,-38.448422847399826,41.61849710982659,6.828487596692451,40,41.86046511627907,-3.997127812350407,0.96051227321238,-35.898261429491306,-22.206832871652814,-21.92691029900332,-23.053991387876778,-14.834263209714473,-0.53475935828877,-15.83158358084937,-0.11358601902212988,13.682986272097258,-19.04639175257732,-56.517457352478196,9.562338311664286,11.062771456971408,6.935388446948064,4.583074721620826,3.5122225344197804,-1.5144461823532958,0.23179447556499902,-3.4246959251163047,-2.9567583046964487,-4.690568622973282,-0.15538543166830895,-4.277714404231048,-2.3883833240250993,-4.081372632294233,-1.493678727154781,-4.087170355295514,-2.265951103160406,-2.547065337763012,0.8802143130501339,6.997742663656885,4.1459369817578775,-15.187713310580206,-9.523809523809524,1.3705715024566847,-10.881174899866489,191.66666666666669,-5.426356589147287,4.862745098039216,3.5577449370552823,-9.16970802919708,0.5970149253731344,-8.893327067669173,-1.7343485617597292,-10.977701543739279,0.5405405405405406,-3.6186147217528664,0.2530771341261491,41.67408486466137,-2.5038799793067787,3.250918070009265,3.28570307891495,1.3281714931751152,2.287635394636796,-0.20469618605375314
2009-02-01,38.56,84842.71,35907,34271,40758,41525,25863,18602,29484,22540,79.1636,22577,29117,909,2796,413,718,624,727,3143,3486,73,94,4245,3973,2114,3237,8033,9251,2721,4615,84.8470661031654,212.705,153.16464,97.51,18.12839378481935,88.09804210216399,82.53100541842264,87.71876271876272,82.52883762200533,-55.886054227205115,-2.0986385868129,-5.9903128681764635,-1.5879852974959796,-12.27292294446836,-10.017768917396204,-8.695191696674433,-8.849470795766367,-13.192992786692184,-12.622111955341914,-17.68428429864813,-12.688529662000155,-13.614786684863228,4.844290657439446,1.4513788098693758,-15.368852459016393,1.8439716312056738,-2.19435736677116,-36.05980650835532,14.16636396658191,-0.6554573952693075,78.04878048780488,-17.543859649122805,2.33847637415622,6.429145459416019,-34.65224111282844,-27.17660292463442,-22.62569832402235,-24.047619047619047,-11.540962288686606,-3.834132110856429,-16.896376804833785,0.008463140671503515,15.383448882785899,-15.743541000604855,-55.88978733655332,7.161540412790648,9.368275845662971,5.1813802069750645,4.317615410488501,4.668838219326815,0.660871376861249,-1.145279850232635,-0.5484619849100406,0.22869789745481373,-0.5055587502396013,-1.8295691782121846,0.7637722766914036,-0.7673667205169629,-0.19924728802302416,2.430213209739494,-0.1989214039430643,-1.3049962714392245,3.295454545454545,6.0698027314112295,-12.869198312236287,14.331210191082802,25.553319919517104,0.6925207756232686,-19.82142857142857,-12.95880149812734,4.285714285714286,-22.950819672131146,5.833956619296933,4.994714587737843,6.177800100452034,-3.9465875370919883,3.584784010315925,-0.44123977615152815,4.855491329479769,-0.7526881720430108,-1.3052364876722078,0.3642660652187341,-3.4527882930533984,3.480844741589728,4.288948968461431,-1.3708426593481182,-0.0431212378616587,-1.0704164775145921,0.9649421858507208
2009-03-01,45.96,84721.96,36317,33824,41695,41160,26328,18217,30322,22113,77.2405,22148,29752,873,2668,406,651,614,763,3331,4319,69,102,3751,3690,2111,3222,7907,9493,2741,4446,84.1971424549074,212.495,141.81594,95.17,21.628744205746017,87.1015709317664,82.17687074829932,86.8280456434272,82.38140460362683,-52.59900990099009,-2.4901160158926254,-4.318157867003899,-3.1912762242765966,-8.801592335790371,-9.65561140499133,-6.628364719651027,-10.652802982000098,-9.613378245446686,-13.122225277963304,-18.517350290841815,-12.479253931873863,-11.34684147794994,5.434782608695652,-3.9596832253419727,-10.176991150442479,-7.659574468085106,4.067796610169491,-21.014492753623188,18.246361377351793,23.82454128440367,86.48648648648648,-9.734513274336283,-4.989868287740628,-2.4583663758921492,-32.16580976863753,-26.050034427358277,-22.662363067292645,-22.41745668519124,-11.751448808757244,-6.772908366533864,-17.055611641594375,-0.44647876766238287,-34.87810096130334,-16.51022019475392,-52.38642539987545,4.916132401449796,7.155214929499095,3.302494846971394,2.842409700137995,19.1908713692946,-0.14232218654967527,1.141838638705545,-1.3043097662746928,2.2989351783698906,-0.8789885611077665,1.797935274330124,-2.069669927964735,2.8422195088861755,-1.8944099378881987,-2.4292730497349857,-1.9001638835983523,2.1808565442868426,-3.9603960396039604,-4.57796852646638,-1.694915254237288,-9.331476323119778,-1.6025641025641024,4.951856946354883,5.981546293350302,23.895582329317268,-5.47945205479452,8.51063829787234,-11.637220259128386,-7.123080795368739,-0.14191106906338694,-0.46339202965708987,-1.5685298145151252,2.6159334126040426,0.735023888276369,-3.6619718309859155,-0.7659942507237305,-0.09872828565384356,-7.409477801142601,-2.3997538713978086,19.30866276668066,-1.1310934347916763,-0.42909288252080957,-1.0154236650501625,-0.17864424439583
2009-04-01,49.58,85184.92,36337,34314,42176,42024,26473,18625,30881,22787,79.1196,22823,30401,889,2810,473,695,675,837,3026,3629,64,97,4030,4114,2217,3609,8307,9625,2862,4718,84.2133526437057,212.709,147.29514,97.1,23.308839776408146,86.15563353566009,81.6533409480297,85.725850846799,81.7351998946768,-52.65469824293354,-1.4237759803590297,-6.854476942400861,-5.26228602981778,-8.442418321936394,-9.421273844164242,-10.13917175831636,-13.21062441752097,-9.965305110936178,-13.688875421385555,-14.934491055819677,-11.92791541251833,-11.403508771929824,0,2.2189887231720626,3.0501089324618738,-2.387640449438202,-4.795486600846263,-19.36416184971098,12.44890375325158,-8.819095477386934,33.33333333333333,-19.834710743801654,-1.89873417721519,11.279415742493914,-31.552948440876815,-20.22546419098143,-19.59152066595683,-22.102622207834248,-11.035125893689774,-2.055221091965954,-17.212247384632335,-0.5763244243767021,27.852906497120998,-13.288087158421154,-52.380254016001615,1.73436361078111,4.5915724263897655,-0.19311071981129577,0.5541012310979578,7.876414273281108,0.5464462814599566,0.05507062808051326,1.4486754966887416,1.1536155414318263,2.099125364431487,0.5507444545730781,2.2396662458143495,1.843545940241409,3.0479808257586036,2.4327910875771237,3.047679248690627,2.181365958591019,1.8327605956471937,5.322338830584707,16.502463054187192,6.7588325652841785,9.93485342019544,9.698558322411534,-9.156409486640648,-15.975920351933318,-7.246376811594203,-4.901960784313726,7.43801652892562,11.490514905149052,5.02131691141639,12.011173184357542,5.058808650562793,1.3904982618771726,4.414447282013864,6.117858749437697,0.01925265908756083,0.10070825195886898,3.8635995361311224,2.027949984238723,7.7678831220158635,-1.086016458701238,-0.6370768264870476,-1.269399522309336,-0.7844060344190686
2009-05-01,56.77,85136.43,34465,33526,39876,40786,24711,17832,28728,21595,80.6503,21628,28709,896,2721,464,644,579,784,2810,3272,33,96,3742,3596,2182,3642,7965,9262,2688,4483,84.8676030514983,213.022,148.2398,99.44,26.6498295950653,86.43043434647407,82.19977443240327,86.01712614870509,82.57467006251447,-51.29129129129129,-2.313412687603359,-11.321240190402676,-8.40641477474524,-11.502696464635257,-11.323216071661522,-16.088831539271283,-17.7111213659437,-14.443981178152363,-16.967856044294063,-13.289410165905291,-16.37151032402753,-14.54128713460737,3.5838150289017343,-1.269956458635704,-1.694915254237288,-9.67741935483871,-25.578406169665808,-28.270814272644103,2.4052478134110786,-11.900915455035003,-28.26086956521739,-23.200000000000003,-10.904761904761905,-3.56663984982569,-35.55818074424099,-16.275862068965516,-20.801431838520436,-23.662737987307345,-12.242899118511264,-4.332052923602219,-15.61400646306501,-1.015761495855176,23.263548198906264,-11.222212302472999,-50.791449785544295,0.20504158543098344,3.2892502047361187,-1.922541959957226,-0.8951537154648656,14.501815248083915,-0.056923220682727926,-5.151773674216364,-2.296438771346972,-5.453338391502276,-2.9459356558157244,-6.6558380236467345,-4.257718120805369,-6.971924484310741,-5.231052793259314,1.9346659993225392,-5.235946194628226,-5.565606394526496,0.7874015748031495,-3.1672597864768686,-1.9027484143763214,-7.338129496402877,-14.222222222222221,-6.332138590203106,-7.13813615333774,-9.837420777073575,-48.4375,-1.0309278350515463,-7.1464019851116625,-12.591152163344677,-1.5787099684258006,0.914380714879468,-4.117009750812568,-3.7714285714285714,-6.079664570230608,-4.980924120389996,0.7768962845602878,0.14714939189220397,0.6413382002963567,2.4098867147270893,14.333574089083188,0.31895860959602224,0.6692114223732389,0.33977534084394473,1.0270607631955486
2009-06-01,66.37,85410.5,34994,33350,40894,40622,25277,17866,29780,21727,84.1938,21760,29719,880,2724,503,663,610,722,2554,3387,29,94,4035,3759,2311,3502,7841,10101,2722,4496,85.466333585587,214.79,157.72883,103.88,30.899948787187487,85.57245561696092,82.09837034119442,84.87911349899261,82.22948405210107,-47.417208049437484,-1.93773168524779,-14.285014451574977,-10.052053833913208,-12.466287084207373,-11.685544709437572,-19.402461577705505,-19.041145550117818,-15.438566601357298,-16.251011833635275,-9.595501347040326,-16.31412968233213,-15.35701062345134,3.5294117647058822,-2.818408847663218,6.118143459915612,-9.426229508196721,-14.804469273743019,-41.727199354318,-10.917335193582142,-16.596897315932036,-29.268292682926827,-22.950819672131146,-9.589961909029801,-3.3924441017733233,-28.452012383900925,-20.751301199366374,-21.816731478711738,-20.07437885741415,-10.607553366174056,-8.05725971370143,-14.726456277973012,-1.229174618210915,17.600819610650635,-7.481296758104743,-46.76283027168316,-2.0777450273556015,1.8496302447317703,-4.6875919873087515,-3.331543195411541,16.910339968293115,0.3219185958349522,1.5348904685913245,-0.5249656982640339,2.5529140335038623,-0.402098759378218,2.290477924810813,0.19066846119336026,3.6619326093010303,0.6112526047696226,4.3936600359825,0.6103199556130942,3.518060538507088,-1.7857142857142856,0.11025358324145534,8.405172413793103,2.950310559006211,5.354058721934369,-7.908163265306123,-9.11032028469751,3.514669926650367,-12.121212121212121,-2.083333333333333,7.830037413148048,4.53281423804227,5.912007332722273,-3.844041735310269,-1.556811048336472,9.058518678471172,1.2648809523809523,0.2899843854561678,0.7054877392087691,0.8299612246622419,6.40113518771611,4.465004022526144,15.948016391478822,-0.9926812655756958,-0.12336297989751577,-1.3230070576237347,-0.4180289308477665
2009-07-01,63.46,86315.84,35738,34211,42078,41522,26003,19012,30948,23010,83.7774,23045,30483,878,2743,468,635,595,687,2776,3884,30,104,4445,3592,2160,3776,8335,10097,3077,4602,86.1258092767502,214.726,113.38625,103.61,29.553943164777436,84.93274395170873,82.39246664418862,84.0215845935117,82.62494567579314,-50.332628942631295,-2.0176905641735,-11.72533036927257,-8.96245243354001,-8.204803769715745,-10.72841417268662,-15.738820479585225,-15.460891991640358,-9.521999707645081,-12.662263721248006,-10.160114700075821,-12.569238940739055,-10.930925666199158,-2.2271714922048997,-1.7550143266475644,-6.958250497017893,-10.814606741573034,-28.313253012048197,-41.48211243611584,8.649706457925637,-6.544754571703561,-26.82926829268293,-22.962962962962962,-3.4954407294832825,-7.3749355337803,-28.31065383338865,-13.533318067323105,-20.093950723804046,-15.442592747676073,-3.663118346900438,-4.641525072523829,-13.652128119748191,-1.9587610037622785,-7.908866803829241,-7.515843970365083,-49.34032702373878,-3.835196986479523,1.9781901741531378,-6.87108551454738,-3.204374637625233,-4.384511074280554,1.0599867697765457,2.126078756358233,2.5817091454272862,2.8952902626302146,2.2155482250997,2.8721762867428886,6.4144184484495685,3.9220953660174613,5.905095043034013,-0.4945732346087193,5.905330882352941,2.570745987415458,-0.22727272727272727,0.6975036710719531,-6.958250497017893,-4.223227752639517,-2.459016393442623,-4.847645429362881,8.692247454972591,14.673752583407145,3.4482758620689653,10.638297872340425,10.161090458488228,-4.44267092311785,-6.533967979229772,7.824100513992005,6.300216809080475,-0.039600039600039605,13.041880969875091,2.3576512455516014,0.7716204305205185,-0.029796545463007102,-28.113173729875502,-0.2599152868694609,-4.356012470053559,-0.7475672640687884,0.35822428846266974,-1.0102943705827963,0.4809243646007856
2009-08-01,68.09,85948.4,35369,33233,41396,39868,25608,18166,30286,21702,83.6604,21735,29791,887,2658,465,660,660,668,2278,3431,28,78,4455,3503,2175,3600,7899,10338,2619,4548,86.5999592968015,215.445,95.39431,103.58,31.604353779386855,85.44062228234613,83.35758001404635,84.55391930264808,83.70657082296562,-38.762478640165476,-1.372887424149242,-10.868907817146313,-10.295030636758712,-8.161952301719356,-12.669762551476389,-14.408904040910459,-16.33968868011421,-9.27174140978401,-14.414165713609654,-8.743002500119996,-12.784398699891659,-10.808059638932967,1.4874141876430207,-2.351212343864805,-2.7196652719665275,-5.172413793103448,-1.7857142857142856,-37.158984007525866,-18.468146027201147,-12.741607324516785,-24.324324324324326,-42.22222222222222,3.604651162790698,-5.1962110960757775,-26.988922457200403,-18.274687854710557,-15.950202170674613,-11.76922420414782,-16.05769230769231,-4.171934260429835,-12.076795619457025,-1.483835566326766,-23.961763079576045,-6.709898225704768,-37.84012835673971,-2.9475316421361915,2.7192550760181335,-5.662141774735268,-2.2498150337137606,7.295934446895687,-0.4256924337410172,-1.0325144104314736,-2.858729648358715,-1.6207994676553068,-3.9834304705939023,-1.5190554935968925,-4.449821165579634,-2.13907199172806,-5.684485006518905,-0.1396558021614474,-5.684530266869169,-2.27011777056064,1.0250569476082005,-3.098796937659497,-0.641025641025641,3.937007874015748,10.92436974789916,-2.7656477438136826,-17.93948126801153,-11.66323377960865,-6.666666666666667,-25,0.22497187851518563,-2.477728285077951,0.6944444444444444,-4.661016949152542,-5.2309538092381525,2.38684757848866,-14.884627884302892,-1.1734028683181226,0.5505318603482718,0.3348453377793067,-15.867832298889855,-0.02895473409902629,6.937858015011377,0.597977066331646,1.171361180416614,0.6335689950525956,1.309078194636999
2009-09-01,67.65,86361.27,36858,34483,42632,41093,27090,19258,31558,22848,81.3429,22882,31407,879,2657,499,624,665,886,2647,3671,33,96,4425,3965,2453,3662,8233,10943,2720,4504,88.1116593745761,215.861,111.03582,100.77,31.339612065171572,86.4561831488084,83.91453532231768,85.8419418214082,84.2874649859944,-29.80908902261879,0.9680561690271239,-6.082303478150083,-9.138099127822718,-4.540976265114196,-11.424137262086953,-8.022951821546192,-13.044656161105342,-4.68452686580688,-12.096029547553092,-9.646708342774888,-9.8921004961802,-5.206446939514668,-2.4417314095449503,0.07532956685499058,1.2170385395537524,-12.605042016806722,-21.948356807511736,-16.41509433962264,-16.392924826279216,3.7005649717514126,6.451612903225806,-28.888888888888886,8.164263016377413,2.138073158165894,-21.125401929260452,-15.93204775022957,-12.850640414946543,-5.148652162607264,-9.121282993651853,-9.120258272800646,-9.04433290052286,-1.37794286288647,-40.08933198169548,-7.8295069971645495,-28.828384830996495,-1.6146479952660715,2.5808815896362156,-3.502500534240856,-1.079162418568352,-0.6462035541195443,0.48036961711912024,4.209901326019961,3.7613215779496287,2.985795729055947,3.0726397110464534,5.787253983130271,6.0112297698998125,4.199960377732285,5.280619297760575,-2.7701278024011304,5.277202668507016,5.424457050787151,-0.9019165727170236,-0.037622272385252065,7.311827956989248,-5.454545454545454,0.7575757575757576,32.634730538922156,16.19841966637401,6.995045176333431,17.857142857142858,23.076923076923077,-0.6734006734006733,13.18869540393948,12.7816091954023,1.7222222222222223,4.228383339663249,5.852195782549816,3.8564337533409696,-0.9674582233948988,1.7456129195091195,0.1930887233400621,16.396690746020383,-2.7128789341571755,-0.8376748218403831,1.1886159526159223,0.6681519643174334,1.5233149798175907,0.6939648313360536
